palavra,video_url,filename,classe_gramatical,assunto,configuracao_mao,CM
ACONTECER2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acontecer2Sm_Prog001.mp4,ACONTECER2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg,cg20
ACONTECER3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acontecer3Sm_Prog001.mp4,ACONTECER3.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
ACORDADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acordadoSm_Prog001.mp4,ACORDADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ACORDAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acordar1Sm_Prog001.mp4,ACORDAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
ACORDAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acordar2Sm_Prog001.mp4,ACORDAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ACORDAR3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acordoSm_Prog001.mp4,ACORDAR3.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ACORDEAO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acordeaoSm_Prog001.mp4,ACORDEAO.mp4,SUBSTANTIVO,ESPORTE/DIVERSÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg46b.jpg,cg46b
ACORRENTAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acorrentarSm_Prog001.mp4,ACORRENTAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg33.jpg,cg33
ACOSTUMADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acostumadoSm_Prog001.mp4,ACOSTUMADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
ACOSTUMAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acostumarSm_Prog001.mp4,ACOSTUMAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
ACOUGUE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acougueSm_Prog001.mp4,ACOUGUE.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg13.jpg,cg13
ACRE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acreSm_Prog001.mp4,ACRE.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
ACREDITAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acreditarSm_Prog001.mp4,ACREDITAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
ACRESCENTAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acrescentarSm_Prog001.mp4,ACRESCENTAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg,cg05
ACROBATA1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acrobata1Sm_Prog001.mp4,ACROBATA1.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg24.jpg,cg24
ACROBATA2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acrobata2Sm_Prog001.mp4,ACROBATA2.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg24.jpg,cg24
ACUADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acuadoSm_Prog001.mp4,ACUADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg12.jpg,cg12
ACUAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acuarSm_Prog001.mp4,ACUAR.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg,cg32
ACUCAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acucarSm_Prog001.mp4,ACUCAR.mp4,SUBSTANTIVO,MATÉRIA/SUBSTÂNCIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
ACUMULAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acumularSm_Prog001.mp4,ACUMULAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
ACUPUNTURA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acupunturaSm_Prog001.mp4,ACUPUNTURA.mp4,SUBSTANTIVO,HIGIENE/SAÚDE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ACUSAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acusarSm_Prog001.mp4,ACUSAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg58.jpg,cg58
ADERNAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adernarSm_Prog001.mp4,ADERNAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
ADESIVO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adesivoSm_Prog001.mp4,ADESIVO.mp4,SUBSTANTIVO,MATÉRIA/SUBSTÂNCIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg24.jpg,cg24
ADEUS1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adeusSm_Prog001.mp4,ADEUS1.mp4,INTERJ.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
ADEUS2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adeus2Sm_Prog001.mp4,ADEUS2.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg,cg53a
ADIANTADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adiantadoSm_Prog001.mp4,ADIANTADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
ADIAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adiarSm_Prog001.mp4,ADIAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg,cg44
ADICIONAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adicionar1Sm_Prog001.mp4,ADICIONAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg,cg05
ADICIONAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adicionar2Sm_Prog001.mp4,ADICIONAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ADIVINHAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adivinharSm_Prog001.mp4,ADIVINHAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ADJETIVOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adjetivoSm_Prog001.mp4,ADJETIVOS.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg,cg01
ADJUNTO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adjuntoSm_Prog001.mp4,ADJUNTO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg,cg07
ADMINISTRACAO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/administracaoSm_Prog001.mp4,ADMINISTRACAO.mp4,SUBSTANTIVO,PROFISSÃO/TRABALHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg,cg05
ADMINISTRAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/administrarSm_Prog001.mp4,ADMINISTRAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ADMIRADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/admiradoSm_Prog001.mp4,ADMIRADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg58.jpg,cg58
ADMIRAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/admirarSm_Prog001.mp4,ADMIRAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg58.jpg,cg58
ADMISSAO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/admissaoSm_Prog001.mp4,ADMISSAO.mp4,SUBSTANTIVO,PROFISSÃO/TRABALHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg,cg32
ADMITIR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/admitir1Sm_Prog001.mp4,ADMITIR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg24.jpg,cg24
ADMITIR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/admitir2Sm_Prog001.mp4,ADMITIR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
ADOCANTE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adocanteSm_Prog001.mp4,ADOCANTE.mp4,SUBSTANTIVO,MATÉRIA/SUBSTÂNCIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg,cg20
ADOCAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adocarSm_Prog001.mp4,ADOCAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
ADOECER,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adoecerSm_Prog001.mp4,ADOECER.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg35b.jpg,cg35b
ADOIDAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adoidarSm_Prog001.mp4,ADOIDAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ADOLESCENTE1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adolescente1Sm_Prog001.mp4,ADOLESCENTE1.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg52.jpg,cg52
ADOLESCENTE2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adolescente2Sm_Prog001.mp4,ADOLESCENTE2.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
ADORAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adorar1Sm_Prog001.mp4,ADORAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51a.jpg,cg51a
ADORAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adorar2Sm_Prog001.mp4,ADORAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg62.jpg,cg62
ADORMECER,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adormecerSm_Prog001.mp4,ADORMECER.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
ADOTAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adotarSm_Prog001.mp4,ADOTAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg29a.jpg,cg29a
ADOTIVO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adotivoSm_Prog001.mp4,ADOTIVO.mp4,ADJETIVO,FAMÍLIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg29a.jpg,cg29a
ADULAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adularSm_Prog001.mp4,ADULAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
ADULTERIO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adulterioSm_Prog001.mp4,ADULTERIO.mp4,SUBSTANTIVO,FAMÍLIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg37a.jpg,cg37a
ADULTO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adultoSm_Prog001.mp4,ADULTO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
ADVENTISTA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/adventistaSm_Prog001.mp4,ADVENTISTA.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg,cg01
ADVERTIR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/advertir1Sm_Prog001.mp4,ADVERTIR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
ADVERTIR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/advertir2Sm_Prog001.mp4,ADVERTIR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ADVOGADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/advogadoSm_Prog001.mp4,ADVOGADO.mp4,SUBSTANTIVO,PROFISSÃO/TRABALHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
AEROBARCO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aerobarco1Sm_Prog001.mp4,AEROBARCO1.mp4,SUBSTANTIVO,TRANPORTE/VEÍCULO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg,cg40
AEROBARCO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aerobarco2Sm_Prog001.mp4,AEROBARCO2.mp4,SUBSTANTIVO,TRANPORTE/VEÍCULO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg37a.jpg,cg37a
AEROMOCA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aeromocaSm_Prog001.mp4,AEROMOCA.mp4,SUBSTANTIVO,PROFISSÃO/TRABALHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg,cg07
AERONAUTICA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aeronauticaSm_Prog001.mp4,AERONAUTICA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg,cg40
AEROPORTO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aeroportoSm_Prog001.mp4,AEROPORTO.mp4,SUBSTANTIVO,TRANPORTE/VEÍCULO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg62.jpg,cg62
AEROSSOL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aerossolSm_Prog001.mp4,AEROSSOL.mp4,SUBSTANTIVO,MATÉRIA/SUBSTÂNCIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg15.jpg,cg15
AEROSTATO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aerostatoSm_Prog001.mp4,AEROSTATO.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
AFAMADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afamadoSm_Prog001.mp4,AFAMADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg52.jpg,cg52
AFASTADO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afastado1Sm_Prog001.mp4,AFASTADO1.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AFASTADO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afastado2Sm_Prog001.mp4,AFASTADO2.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AFASTAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afastar1Sm_Prog001.mp4,AFASTAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AFASTAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afastar2Sm_Prog001.mp4,AFASTAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AFEICAO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afeicaoSm_Prog001.mp4,AFEICAO.mp4,SUBSTANTIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg,cg53a
AFERIR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aferir1Sm_Prog001.mp4,AFERIR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
AFERIR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aferir2Sm_Prog001.mp4,AFERIR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg,cg20
AFETO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afetoSm_Prog001.mp4,AFETO.mp4,SUBSTANTIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg52.jpg,cg52
AFIADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afiadoSm_Prog001.mp4,AFIADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg21.jpg,cg21
AFIAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afiarSm_Prog001.mp4,AFIAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg21.jpg,cg21
AFILHADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afilhadoSm_Prog001.mp4,AFILHADO.mp4,SUBSTANTIVO,FAMÍLIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg,cg44
AFINIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afinidadeSm_Prog001.mp4,AFINIDADE.mp4,SUBSTANTIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
AFIVELAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afivelarSm_Prog001.mp4,AFIVELAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg,cg07
AFIXAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afixarSm_Prog001.mp4,AFIXAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg,cg07
AFLITO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aflitoSm_Prog001.mp4,AFLITO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
AFOCINHAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afocinharSm_Prog001.mp4,AFOCINHAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg46a.jpg,cg46a
AFOGAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afogar1Sm_Prog001.mp4,AFOGAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg61.jpg,cg61
AFOGAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afogar2Sm_Prog001.mp4,AFOGAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
AFROUXAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afrouxarSm_Prog001.mp4,AFROUXAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg18b.jpg,cg18b
AFUNDAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/afundarSm_Prog001.mp4,AFUNDAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
AGACHAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/agacharSm_Prog001.mp4,AGACHAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg15.jpg,cg15
AGARRAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/agarrarSm_Prog001.mp4,AGARRAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
AGASALHAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/agasalharSm_Prog001.mp4,AGASALHAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg,cg01
AGENDAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/agendarSm_Prog001.mp4,AGENDAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg,cg44
AGITADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/agitadoSm_Prog001.mp4,AGITADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
AGORA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/agoraSm_Prog001.mp4,AGORA.mp4,ADV.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AGOSTO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/agosto1Sm_Prog001.mp4,AGOSTO1.mp4,SUBSTANTIVO,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg,cg01
AGOSTO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/agosto2Sm_Prog001.mp4,AGOSTO2.mp4,SUBSTANTIVO,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AGRADAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/agradarSm_Prog001.mp4,AGRADAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AGRADECER,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/agradecerSm_Prog001.mp4,AGRADECER.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AGREDIR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/agredirSm_Prog001.mp4,AGREDIR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
AGRESSIVO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/agressivoSm_Prog001.mp4,AGRESSIVO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
AGRIAO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/agriaoSm_Prog001.mp4,AGRIAO.mp4,SUBSTANTIVO,LEGUME/VERDURA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg19.jpg,cg19
